,PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Embarked
824,825,0,3,"Panula, Master. Urho Abraham",0,-2.101553011198042,4,1,3101295,0.15058916727371655,S
825,826,0,3,"Flynn, Mr. John",0,-0.10457866558193436,0,0,368323,-0.5082001520419805,Q
826,827,0,3,"Lam, Mr. Len",0,-0.10457866558193436,0,0,1601,0.48882906084695926,S
827,828,1,2,"Mallet, Master. Andre",0,-2.1783597167986617,0,2,S.C./PARIS 2079,0.09659208806730765,C
828,829,1,3,"McCormack, Mr. Thomas Joseph",0,-0.10457866558193436,0,0,367228,-0.49210144397164657,Q
830,831,1,3,"Yasbeck, Mrs. Antoni (Selini Alexander)",1,-1.1030658383899883,1,0,2659,-0.3571902456652305,C
831,832,1,2,"Richards, Master. George Sibley",0,-2.191416856750767,1,1,29106,-0.2707442080045548,S
832,833,0,3,"Saad, Mr. Amin",0,-0.10457866558193436,0,0,2671,-0.502581702925434,C
833,834,0,3,"Augustsson, Mr. Albert",0,-0.488612193585032,0,0,347468,-0.4900045872454856,S
834,835,0,3,"Allum, Mr. Owen George",0,-0.8726457215881296,0,0,2223,-0.481033582173292,S
836,837,0,3,"Pasic, Mr. Jakob",0,-0.6422256047862711,0,0,315097,-0.4737388550789219,S
837,838,0,3,"Sirota, Mr. Maurice",0,-0.10457866558193436,0,0,392092,-0.48606442844527137,S
838,839,1,3,"Chip, Mr. Chang",0,0.20264815682054368,0,0,1601,0.48882906084695926,S
839,840,1,1,"Marechal, Mr. Pierre",0,-0.10457866558193436,0,0,11774,-0.05039314129185883,C
840,841,0,3,"Alhomaki, Mr. Ilmari Rudolf",0,-0.7190323103868906,0,0,SOTON/O2 3101287,-0.48857985158126105,S
841,842,0,2,"Mudd, Mr. Thomas Charles",0,-1.0262591327893686,0,0,S.O./P.P. 3,-0.43676213497987365,S
842,843,1,1,"Serepeca, Miss. Augusta",1,0.049034745619304695,0,0,113798,-0.024232740677566145,C
843,844,0,3,"Lemberopolous, Mr. Peter L",0,0.3946649208220925,0,0,2683,-0.5185133868995382,C
844,845,0,3,"Culumovic, Mr. Jeso",0,-0.9494524271887491,0,0,315090,-0.4737388550789219,S
845,846,0,3,"Abbing, Mr. Anthony",0,0.9707152128267388,0,0,C.A. 5547,-0.4961261209892301,S
847,848,0,3,"Markoff, Mr. Marin",0,0.43306827362240224,0,0,349213,-0.4891674544258282,C
848,849,0,2,"Harper, Rev. John",0,-0.10457866558193436,0,1,248727,0.016014029498268727,S
850,851,0,3,"Andersson, Master. Sigvard Harald Elias",0,-1.947939599996803,4,2,347082,-0.018698809778388878,S
851,852,0,3,"Svensson, Mr. Johan",0,3.428529792046563,0,0,347060,-0.4915983593444487,S
852,853,0,3,"Boulos, Miss. Nourelain",1,-1.5639060719937052,1,1,2678,-0.34126057402963506,C
853,854,1,1,"Lines, Miss. Mary Conover",1,-1.0262591327893686,0,1,PC 17592,0.14480369406094026,S
854,855,0,2,"Carter, Mrs. Ernest Courtenay (Lilian Hughes)",1,1.124328624027978,1,0,244252,-0.12484966611715335,S
855,856,1,3,"Aks, Mrs. Sam (Leah Rosen)",1,-0.8726457215881296,0,1,392091,-0.45990402783097867,S
857,858,1,1,"Daly, Mr. Peter Denis ",0,1.6619755632323145,0,0,113055,-0.11378180431879874,S
858,859,1,3,"Baclini, Mrs. Solomon (Latifa Qurban)",1,-0.41180548798441247,0,3,2666,-0.26051549136436636,C
859,860,0,3,"Razi, Mr. Raihed",0,-0.10457866558193436,0,0,2629,-0.502581702925434,C
860,861,0,3,"Hansen, Mr. Claus Peter",0,0.8939085072261194,2,0,350026,-0.36415092456714115,S
861,862,0,2,"Giles, Mr. Frederick Edward",0,-0.6422256047862711,1,0,28134,-0.4166387498919562,S
862,863,1,1,"Swift, Mrs. Frederick Joel (Margaret Welles Barron)",1,1.4315554464304558,0,0,17466,-0.1262744017813779,S
864,865,0,2,"Gill, Mr. John William",0,-0.41180548798441247,0,0,233866,-0.38645367226008004,S
865,866,1,2,"Bystrom, Mrs. (Karolina)",1,0.9707152128267388,0,0,236852,-0.38645367226008004,S
866,867,1,2,"Duran y More, Miss. Asuncion",1,-0.1813853711825539,1,0,SC/PARIS 2149,-0.3691817708391205,C
867,868,0,1,"Roebling, Mr. Washington Augustus II",0,0.12584145121992418,0,0,PC 17590,0.36808875031945465,S
868,869,0,3,"van Melkebeke, Mr. Philemon",0,-0.10457866558193436,0,0,345777,-0.4568855200677911,S
869,870,1,3,"Johnson, Master. Harold Theodor",0,-1.947939599996803,1,1,347742,-0.42401799520369554,S
870,871,0,3,"Balkic, Mr. Cerin",0,-0.2581920767831734,0,0,349248,-0.4891674544258282,S
871,872,1,1,"Beckwith, Mrs. Richard Leonard (Sallie Monypeny)",1,1.3547487408298364,1,1,11751,0.40951072618442386,S
872,873,0,1,"Carlsson, Mr. Frans Olof",0,0.2794548624211632,0,0,695,-0.5474407529634195,S
873,874,0,3,"Vander Cruyssen, Mr. Victor",0,1.3547487408298364,0,0,345765,-0.4669472126117498,S
874,875,1,2,"Abelson, Mrs. Samuel (Hannah Wizosky)",1,-0.10457866558193436,1,0,P/PP 3381,-0.16509643629298823,C
875,876,1,3,"Najib, Miss. Adele Kiamie ""Jane""",1,-1.1030658383899883,0,0,2667,-0.5026662211428032,C
876,877,0,3,"Gustafsson, Mr. Alfred Ossian",0,-0.7190323103868906,0,0,7534,-0.4499268535043892,S
877,878,0,3,"Petroff, Mr. Nedelio",0,-0.7958390159875102,0,0,349212,-0.4891674544258282,S
878,879,0,3,"Laleff, Mr. Kristo",0,-0.10457866558193436,0,0,349217,-0.4891674544258282,S
880,881,1,2,"Shelley, Mrs. William (Imanita Parrish Hall)",1,-0.33499878238379294,0,1,230433,-0.12484966611715335,S
881,882,0,3,"Markun, Mr. Johann",0,0.2794548624211632,0,0,349257,-0.4891674544258282,S
882,883,0,3,"Dahlberg, Miss. Gerda Ulrika",1,-0.5654188991856516,0,0,7552,-0.4364260744489054,S
883,884,0,2,"Banfield, Mr. Frederick James",0,-0.10457866558193436,0,0,C.A./SOTON 34068,-0.43676213497987365,S
884,885,0,3,"Sutehall, Mr. Henry Jr",0,-0.33499878238379294,0,0,SOTON/OQ 392076,-0.5061878135331888,S
885,886,0,3,"Rice, Mrs. William (Margaret Norton)",1,0.7402950960248803,0,5,382652,-0.06196408771741135,Q
886,887,0,2,"Montvila, Rev. Juozas",0,-0.1813853711825539,0,0,211536,-0.38645367226008004,S
887,888,1,1,"Graham, Miss. Margaret Edith",1,-0.7958390159875102,0,0,112053,-0.04435612576548359,S
888,889,0,3,"Johnston, Miss. Catherine Helen ""Carrie""",1,-0.10457866558193436,1,2,W./C. 6607,-0.17616429809134285,S
889,890,1,1,"Behr, Mr. Karl Howell",0,-0.2581920767831734,0,0,111369,-0.04435612576548359,C
890,891,0,3,"Dooley, Mr. Patrick",0,0.20264815682054368,0,0,370376,-0.49210144397164657,Q
